PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, Cjump=0.1, I=0.0, L=1.0, Ljump=10.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=True, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.4769442262191693e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.353853118304547e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.2256650073804234e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.0622808537763713e-05
# TT-PIVMGS:    ortho 0 pivot 0 dot 6.257610622823102e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 4.842343218741316e-06
# TT-PIVMGS:    ortho max err 7.559924908306925e-15 , max. rank: 24
11 0.012234448589583122 0.01223444858980921 24 24 20
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.8252193639074376
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.7087200280751631
# TT-PIVMGS:    ortho 0 pivot 8 dot -2.890402054153869e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.769239768522693e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -1.8251749333499274e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.7250755690538912e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.4036039786073998e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.1511603681486817e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot 8.731785568905602e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -7.547962476219926e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 7.5128969210074e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -5.80364734748505e-06
# TT-PIVMGS:    ortho max err 1.3100631690576847e-14 , max. rank: 26
12 0.009561187930160451 0.009561187930343858 26 26 22
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.8240338043316133
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.7043127614936857
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.365275015076302e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 3.071787173655055e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.3451945224408147e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.8944663302105855e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.6213064876412567e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 9.056971710161461e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -6.398161063342692e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -3.887215100265452e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.180160795255213e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.0742170379194503e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.5082172396194138e-06
# TT-PIVMGS:    ortho max err 1.1685097334179773e-14 , max. rank: 28
13 0.007499214297863772 0.007499214298039235 28 28 24
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.8192084103449417
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.705445664812472
# TT-PIVMGS:    ortho 0 pivot 10 dot -3.791494238353926e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 3.401484467851958e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 3.2564271149178314e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -2.2308617651033147e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.4110768441820062e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -5.670869449617491e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 5.668493004888121e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -3.8135760786982796e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.9492271498316337e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.2107126002529967e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.103591534013331e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.8668774855179482e-06
# TT-PIVMGS:    ortho max err 1.3780643293159756e-14 , max. rank: 30
14 0.0059614022497596125 0.005961402249850829 30 30 25
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.820537423369051
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.7132147196333226
# TT-PIVMGS:    ortho 0 pivot 12 dot 4.185348164201588e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -4.0478939042074176e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.568504374131757e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.4268617035758458e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.260048174273748e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -7.207324213319346e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 6.47148218055945e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -6.1705677961514625e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 6.091851842314738e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -2.7730116316580615e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.758498820540703e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -2.0218617822207255e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.7328560742778214e-06
# TT-PIVMGS:    ortho max err 2.275957200481571e-14 , max. rank: 32
15 0.004790224727254303 0.004790224727412649 32 32 26
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.8230895457879752
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.7084175550260184
# TT-PIVMGS:    ortho 0 pivot 13 dot 5.236882573462359e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -4.304650472362545e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 3.5213417181418835e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot -2.2013512258741916e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 9.30516401192235e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 7.302185999542854e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.532465021175278e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -6.486095613603832e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 5.77181375667978e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -5.384481611189068e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 4.8600561639655995e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -3.801402395034719e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.5685369180228146e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.1071750585147505e-06
# TT-PIVMGS:    ortho max err 1.3274104038174528e-14 , max. rank: 34
16 0.003863355026691476 0.003863355027088372 34 34 28
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.8185206812845044
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.7028133612484992
# TT-PIVMGS:    ortho 0 pivot 14 dot 6.0992703756024974e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -4.7447745264540125e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 3.7392897470439786e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.999753518210079e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -7.445302967384708e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -6.994579385181075e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -6.228971422445138e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 5.2350000648432315e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 4.955810625830413e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.2461614304400465e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 3.5569485576148786e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 3.482236770910134e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.5681763011874007e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.1839097207798294e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 1.4870409023180937e-07
# TT-PIVMGS:    ortho max err 1.9984014443252818e-14 , max. rank: 36
17 0.0031502413971421094 0.003150241398637586 35 36 30
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.8227889164238436
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.7112492230891905
# TT-PIVMGS:    ortho 0 pivot 15 dot 6.670262011214054e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot -4.9394586480757535e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 3.8751300811861594e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -2.109531914942786e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -7.434064345320911e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 7.047675677240763e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -6.942789572651851e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -5.784386278194324e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -5.399472924918526e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 5.345372336308402e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 3.7125690399604505e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -3.442797250500628e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -2.4489719258100713e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.990915386755436e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.9038371483232498e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 8.251613478659284e-07
# TT-PIVMGS:    ortho max err 7.455841499748317e-15 , max. rank: 37
18 0.0025753909599211047 0.0025753909824591924 37 37 31
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.8200934177041546
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.7040813450031164
# TT-PIVMGS:    ortho 0 pivot 16 dot 7.450006689797319e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -5.079174778354484e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.463137728782536e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -2.0144271355467328e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 9.685506167477669e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -8.00625893844411e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 7.531491406342124e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -5.58719974655137e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 4.996132213137849e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -3.504863623826626e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.7005514236782988e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.5783899080948696e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.3892113134052197e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -4.011222878713694e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -2.947056902035056e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.3474540880038105e-07
# TT-PIVMGS:    ortho max err 1.615692426138078e-08 , max. rank: 40
19 0.0021166734636859728 0.0021166736721000405 38 40 32
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.8211513138544896
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.707008961030166
# TT-PIVMGS:    ortho 0 pivot 17 dot 7.799126226618741e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -5.391903614701543e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 3.4739110785653865e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot -1.886494513497934e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 9.355488430240217e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 6.946330614473594e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 4.738366892993642e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -4.425925269965856e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -3.978388905159129e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.9714671989835434e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.340986987074082e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.7009955215053878e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.074504397734731e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.0212490521777822e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 8.710536418508885e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -3.757280765412721e-07
# TT-PIVMGS:    ortho 0 pivot 4 dot -3.13459552618231e-07
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.8466108376267998e-07
# TT-PIVMGS:    ortho max err 3.5915714846623814e-14 , max. rank: 40
20 0.0017455769949040237 0.0017455768911470281 40 40 34
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.8196344525157119
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.7050309369115402
# TT-PIVMGS:    ortho 0 pivot 18 dot 8.24507277070799e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -5.299838938876977e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 3.105223026117227e-05
