PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, I=0.0, L=1.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=False, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='left_precond')

###### left preconditioning ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"      "precond direction rank"    "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.4581170777096947e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.4209430061638481e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.2776167102556552e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.1118152934874032e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot -9.75958410163796e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.4581948731579708e-06
# TT-PIVMGS:    ortho max err 2.3439583607398617e-14 , max. rank: 175
24 5.628662427111075e-07 2.7342307902273153e-07 171 171 175 68
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.8421151024795217
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.7065588648509786
# TT-PIVMGS:    ortho 0 pivot 21 dot -0.000250342680054411
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.0002074117170650933
# TT-PIVMGS:    ortho 0 pivot 19 dot -0.00013006851273935152
# TT-PIVMGS:    ortho 0 pivot 7 dot 6.326233091872462e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -6.14458711884311e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 5.9024723877679555e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -5.7502646463006464e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.9420382227861014e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 4.613202394315383e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -4.5526024885236827e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 4.401857420894238e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 4.353725370395342e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.557501337693924e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -3.22682718267896e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -2.0166997379660045e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.9090552407115963e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 1.905677466044163e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.759928681076533e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.3809645755778754e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.1051295306017256e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.0047312535670094e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot 7.094129007261495e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -7.112944544200757e-07
# TT-PIVMGS:    ortho max err 1.630987012113394e-14 , max. rank: 183
25 3.7497668119741015e-07 1.8463009219998826e-07 178 178 183 64
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.8373397981603694
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.7037009358559979
# TT-PIVMGS:    ortho 0 pivot 22 dot -0.00025308736652512095
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.00021163891285289754
# TT-PIVMGS:    ortho 0 pivot 20 dot -0.00011995972419305036
# TT-PIVMGS:    ortho 0 pivot 6 dot 6.900849465213649e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot -6.325910831461983e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 6.268277766771635e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -6.20968622421468e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -6.18228381515434e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -6.15209084795388e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 5.818383584278025e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 5.195378953202611e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 4.8248176932698394e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 4.532482170708195e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 4.083489749671888e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 3.377800359384477e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.28376915926e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot -3.0512035992666213e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.0851342274982344e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 5.951930081605182e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 4.201973717659138e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.6208203024115535e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -1.678534883854839e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 9.540684591682978e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -7.498971841643932e-07
# TT-PIVMGS:    ortho max err 1.9136602025238147e-14 , max. rank: 192
26 2.491243807501926e-07 1.2309419105207223e-07 188 188 192 63
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.8374321720895785
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.7092206371996252
# TT-PIVMGS:    ortho 0 pivot 23 dot -0.0002584935448628218
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.00020638224853713506
# TT-PIVMGS:    ortho 0 pivot 21 dot -0.0001077716155517272
# TT-PIVMGS:    ortho 0 pivot 24 dot 6.785741525029004e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -6.714513553902467e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 6.254664538572307e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 5.958440346411249e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -5.741245721978478e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -5.586462755681216e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 5.3721632478402614e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -5.063379322177951e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 5.0089402600097047e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.894573909627019e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 4.474741242876999e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 4.400577078566767e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.7572969752399515e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot -3.144317308668553e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.4879812983319774e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.4333525333354996e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.1235984652288589e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -9.221789062738555e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -3.8786584739916065e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -3.6895959126682486e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.669592654826406e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 9.45594416823731e-07
# TT-PIVMGS:    ortho max err 2.3066618060063604e-14 , max. rank: 202
27 1.6541989961736688e-07 8.253313001134051e-08 195 195 202 59
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.8418022413828976
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.7126388035675815
# TT-PIVMGS:    ortho 0 pivot 24 dot -0.0002592225298571251
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.00020154971078128938
# TT-PIVMGS:    ortho 0 pivot 22 dot -9.28938952307768e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 7.1359960678136e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 6.204077750921778e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -5.576207653167076e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 5.307038654963096e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -5.200611421553574e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -4.652358478431356e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 4.535582023903594e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 4.03434389546738e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 4.028131370895907e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot -3.257761031051111e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot -3.1628516546845786e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -2.794967866998413e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -2.5387873886395518e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -2.439376424198409e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.4249819624878877e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.7130716017867142e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.146166560138254e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 1.0776615747566318e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -9.149502567737389e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 8.698624792240206e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 6.544650670277244e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -5.226540821146649e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 5.716479745457564e-07
# TT-PIVMGS:    ortho max err 1.8877260865579615e-14 , max. rank: 211
28 1.0810641634507119e-07 5.584460828306814e-08 205 205 211 55
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.8427596076203975
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.7002071825404265
# TT-PIVMGS:    ortho 0 pivot 25 dot -0.00025916172804788017
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.00017461079278259864
# TT-PIVMGS:    ortho 0 pivot 26 dot 8.026031273000896e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 6.071570839328265e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -5.8382888396168314e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -5.117439117444805e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 4.913732064627243e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -4.9002719428024345e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.7281540960268046e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot -4.59725155802157e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 4.5622725604469675e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -4.0971837141128876e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 4.094888307254116e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 3.860370500338023e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 3.177270832382321e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 2.4506352856486745e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.176641459653017e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.8220671707133707e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -1.5798610901147404e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 1.2221650435450052e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -8.75975257667947e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -7.385035355042188e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -5.019259017820417e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 3.4868171149878956e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 2.574412052271189e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.408477916809911e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.3524363354218243e-06
# TT-PIVMGS:    ortho max err 3.352873534367973e-14 , max. rank: 218
29 6.986965915730131e-08 3.517817333185863e-08 214 214 218 44
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.8283696673492662
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.6972548540851806
# TT-PIVMGS:    ortho 0 pivot 26 dot -0.0002551330145498685
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.00016856534237615767
# TT-PIVMGS:    ortho 0 pivot 27 dot 8.664276080817476e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 7.81331608879581e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -7.155094854956797e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -6.820570215661324e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 6.665851533746653e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -6.406007689057757e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 6.131264799860291e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -5.4424917747516836e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 5.244072272876047e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -3.789737727516451e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -3.699858857990519e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.6541609188190955e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.5592751614131266e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 3.537756496709704e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -2.9829752819807674e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 2.950344088078951e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.7274991636775173e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot -2.584492058025148e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.3533119120755855e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -1.4807569999153707e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.3391718570067782e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -1.277851957399382e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 1.1366514713792054e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.1192824056789532e-05
# TT-PIVMGS:    ortho 0 pivot 0 dot -2.0067844562902167e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -6.807574755730156e-07
# TT-PIVMGS:    ortho max err 3.057710334930519e-14 , max. rank: 229
30 4.7036016904404894e-08 2.3187117107117615e-08 222 222 229 38
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.8202247444156214
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.7053283723886468
# TT-PIVMGS:    ortho 0 pivot 27 dot -0.00025060742983944954
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.00013786777795067422
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.00010397994571365032
# TT-PIVMGS:    ortho 0 pivot 14 dot -8.985624395566917e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 8.119213053133325e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -7.257107477185928e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 7.230898062002885e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 7.139432702357729e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -7.044820617586531e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -6.65069858297165e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 6.525401136029188e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 5.65357057552944e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot -5.2621293890353985e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -3.6771712714300884e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 3.0190130774689072e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.3196197753223152e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.276910318105719e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -2.2491481896963657e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -2.2398084374859392e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 2.1209157716976963e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.0703702273652813e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 2.054690122526258e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot -2.0151615761620882e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.639256301611859e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.4936432868950002e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.2314460332661127e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -1.0559725354979468e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -5.2665718015638616e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.1013251848192973e-06
# TT-PIVMGS:    ortho max err 4.4835662960096556e-14 , max. rank: 238
31 3.3515157481555204e-08 1.6455194111961553e-08 231 231 238 33
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.8194712807207474
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.7057323410578673
# TT-PIVMGS:    ortho 0 pivot 28 dot -0.00023244571610487805
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.00011499465845753176
# TT-PIVMGS:    ortho 0 pivot 27 dot 9.536202687481649e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -8.725060711092325e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -8.487010878629152e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 7.856046023940895e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 7.308515394098916e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -7.186998674038906e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 6.454638497613557e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 6.255109500254499e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -5.6110194483164656e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 4.78109330475868e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 4.7158622698747e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -4.67145843954268e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -4.4947560505352244e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -4.267246348645809e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -4.1493147496268756e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 4.067032181752188e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 3.993328615407767e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 3.20301808842691e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot 3.164994358960567e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -3.161816032715842e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.8054028729306247e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.6771086622388142e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -1.6396580581637572e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.521777135126052e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 9.405607631513338e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -8.7469161669263e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 7.178372201767716e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 1.4370937840383355e-06
# TT-PIVMGS:    ortho max err 5.052208651434853e-14 , max. rank: 247
32 2.5020104904346533e-08 1.3200750636733678e-08 242 242 247 30
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.8135035307633125
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.7038831567354913
# TT-PIVMGS:    ortho 0 pivot 29 dot -0.00022480324728079565
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.00012636805508389054
# TT-PIVMGS:    ortho 0 pivot 26 dot -0.00011324129973061103
# TT-PIVMGS:    ortho 0 pivot 27 dot 8.481029834563666e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -7.497949964373023e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 6.966795632455365e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 6.95481579359768e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -6.944853832587146e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 6.795029391455654e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 6.755073057362285e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -6.025749364651188e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot -5.9498710541742474e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot 4.9533220328218386e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 4.930857143787236e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -4.764834887457242e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot 4.440246462425728e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -4.391717810004348e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 4.2833950615658607e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot -3.973265769091584e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 3.546669527243907e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 3.4393247884489594e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.825104669808634e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -2.717225468110325e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 2.335780479797815e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 2.2958518523277707e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.9753936847287422e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.8913942743812445e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.872792995920476e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -6.128269468812057e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -3.499574239786054e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -3.381816271598166e-06
# TT-PIVMGS:    ortho max err 2.1139773959122365e-14 , max. rank: 258
33 1.9620130753467942e-08 1.1555257901237273e-08 251 251 258 28
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.8207637318118562
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.7194258644544885
# TT-PIVMGS:    ortho 0 pivot 30 dot -0.0002279246565914093
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.00014373088590198535
# TT-PIVMGS:    ortho 0 pivot 27 dot -0.0001277169732937164
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.0001075434625423784
# TT-PIVMGS:    ortho 0 pivot 18 dot 9.466583384869567e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot 8.594707285036404e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -7.918488400636761e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -7.747295941753704e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -6.281696317725176e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 5.694273598754341e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 5.098064243507384e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -4.667942866203728e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -4.437519365226884e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 4.102909591473247e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.6790135422850104e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 3.374075076839449e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot 2.7060387078437637e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.5323968388793472e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -2.3737995532414555e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -2.1179879657816716e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.7607908717809546e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.6775533981538797e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.5755815161657034e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.2333458714867962e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.1103547445063611e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot -7.223538531819177e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.813399774255845e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -4.6564533810527706e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 3.5699681426300083e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -3.3115386899934193e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.453637869936909e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 8.236833299213493e-08
# TT-PIVMGS:    ortho max err 4.41591208044656e-14 , max. rank: 266
34 1.574671743667997e-08 1.0683338771295748e-08 260 260 266 28
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.8392757737246839
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.7178065566077132
# TT-PIVMGS:    ortho 0 pivot 31 dot -0.00023523769591051423
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.00015515122843901344
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.00012088616318896035
# TT-PIVMGS:    ortho 0 pivot 28 dot -0.00011112856604091233
# TT-PIVMGS:    ortho 0 pivot 18 dot -8.645220492731632e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 7.12216702178246e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 6.672854512814364e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -6.149532349367451e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 6.060941192869568e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 5.956347313477821e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -5.1286250752635015e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 4.548028313123599e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -4.174693858904725e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 3.880247739795114e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -3.830875307876246e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -3.8102315540519856e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot -3.714064672636621e-05
# TT-PIVMGS:    ortho 0 pivot 2 dot 3.160616102002717e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot -3.159641503536377e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -3.014306213975238e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 2.9146725675130956e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.8446792757061065e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.544618133495588e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.8670224478434683e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.5932445668574496e-05
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.5919930807967143e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot 1.387463801102995e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.3583884458134507e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot -8.719464545999672e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -6.5199804499161025e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.9263808893959945e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -3.763654876662824e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.4552175740114902e-06
# TT-PIVMGS:    ortho max err 2.2834165114282712e-14 , max. rank: 276
35 1.2240832778452125e-08 1.0080859213753369e-08 270 270 276 26
# TT-PIVMGS:    ortho 0 pivot 35 dot 0.8454995797472087
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.7068340754705827
